X2_phon,Freq
kyRikylOmvite,0.13
kyRi,1.65
kyRs9R,0.11
kyRsys,0.54
kyti,0.3
kytikyl,0.18
kytER,2.41
kyve,0.57
kyv,1.38
kyvEt,2.49
sj@,0.19
sjanyR,2.23
sibERkafe,0.17
sibERespas,0.13
sikl,8.2
siklizm,0.34
siklo,1.06
siklomot9R,0.23
siklon,1.42
siklOp,1.31
siklospoRin,0.17
siklotimi,0.1
siklotR6,0.16
siN,7.26
sil5dRe,0.41
sil5dR,1.6
s5bal,0.45
sinizm,1.95
sipRE,0.52
de,2.62
d,2.62
dES,0.39
dom,1.93
d6g,0.14
dy,2.56
de,23.36
desy,1.38
desy,1.38
de@bylat9R,0.13
debakl,0.89
debalaZ,0.32
deb@dad,0.58
debaRkadER,0.43
debaRd9R,0.77
debaRk9m@,2.79
debaRa,2.79
deba,10.7
deboSe,1.09
deboSe,1.09
deboS,2.87
debilite,0.34
debilite,0.34
debi,1.24
debit9R,1.28
deblEm@,0.14
debwaR,0.43
debORd9m@,0.94
debote,0.16
debuSe,0.56
debuS9R,0.11
debutonaZ,0.27
debRaje,0.43
debRaje,0.43
debRifiG,0.58
debRi,4.94
debRujaR,0.36
debRujaRd,0.36
debRuj,0.19
deby,114.31
debyt@,5.82
debyt@t,5.82
dek,0.3
deka,1.16
desE,12.82
deseleRasj6,0.3
dekad,0.16
dekad@s,1.28
dekafeine,0.22
dekalaZ,2.09
dekalkomani,0.29
dekalitR,0.11
dek@tasj6,0.1
dekap@,0.27
dekapitasj6,0.55
dekapotabl,1.77
dekapsyl9R,0.34
dekatl6,0.27
des@bR,8.55
des@s,2.92
deseni,2.67
desEpsj6,6.65
deSe@s,1.67
deSEne,0.35
deSEne,0.35
deSene,0.35
deSene,0.35
deSEnm@,0.14
deSaRZ,9.3
deSaRZ9m@,0.53
deSE,7.04
deSEtRi,0.11
deSiRm@,0.36
deSiRyR,1.58
desibEl,0.4
desid9R,0.23
desigRam,0.14
desimasj6,0.42
desizj6,66.48
deklaRasj6,19.74
dekl@S,0.2
dekl@Sm@,0.53
dekl@S9R,0.94
deklik,1.13
dekl5,1.73
deklinEz6,0.23
dekOksj6,0.83
dekodaZ,0.19
dekod9R,0.39
dekOd2z,0.39
dekolaZ,7.23
dekOlm@,0.27
dekOlte,1.76
dekoloRasj6,0.53
dek6bR,1.09
dek6pozisj6,2.59
dek6pREsj6,0.5
dek6t,1.15
dek6Zelasj6,0.31
dekon9R,0.2
dekOn2z,0.2
dekonEksj6,0.16
dek6taminasj6,0.96
dek6tRakte,0.18
dek6tRakte,0.18
dek6tRaksj6,0.15
dek6vny,0.32
dekOR,8.38
dekoRat9R,2.56
dekoRasj6,8.15
dekoRatRis,2.56
dekoROm,0.17
dekupaZ,0.86
dekup,0.49
dekup9R,0.17
dekup2z,0.17
dekuRaZm@,0.27
dekuvER,2.72
dekuvERt,12.46
dekuvR9R,0.33
dekuvR2z,0.33
dekRepityd,0.12
dekRE,4.06
dekRoSaZ,0.25
dekRiptaZ,0.2
dekRipt9R,0.27
dekylote,0.13
ded5,0.65
dedal,0.28
dedikas,1.92
dedomaZm@,1.18
dedwanm@,0.14
dedubl9m@,0.46
dedyksj6,2.06
ded8i,0.21
deEs,13.56
defaj@s,2.37
defEt,8.38
defetizm,0.56
defo,18.36
defav9R,0.18
defavoRize,0.19
defavoRize,0.19
defEksj6,0.44
def@dREs,0.5
def@d9R,0.5
def@,0.2
def@s,50.94
def@s9R,3.74
def@siv,0.98
defERl@t,0.26
defERl9m@,0.34
defi,12.24
defj@s,0.58
defibRilat9R,0.58
defibRilasj6,0.14
defisj@s,1.01
defisit,1.92
defigyRasj6,0.25
defile,8.05
definisj6,4.95
deflagRasj6,0.34
def6s,0.64
defORmasj6,0.86
defulwaR,0.15
defREm@,0.42
def1,6.42
def1t,6.42
dega,14.22
deZeneRe,2.16
deZeneRe,2.16
deZeneRasj6,0.1
deZeneRes@s,1.22
degaZe,0.41
degaZm@,0.44
degEn,1.45
deZEl,0.47
degl5g,0.31
deglytisj6,0.31
degu,6.02
degute,0.19
degute,0.19
degut@,4.26
degut@t,4.26
deg6fle,3.63
deg6fle,3.63
deguRdi,0.1
deguRdi,0.1
degRadasj6,0.82
degR5golad,0.13
degRizm@,0.16
deg2li,0.31
degize,0.69
degize,0.69
degizm@,4.98
degystat9R,0.12
degystasj6,1.01
degystatRis,0.12
deism,0.1
deite,0.12
deZEksj6,0.16
deZ9ne,51.34
delegasj6,3.49
delege,3.96
delege,3.96
delE,11.04
delEse,0.14
delEse,0.14
delasm@,0.16
delat9R,0.36
delasj6,0.26
delatRis,0.36
delibeRe,0.26
delibeRasj6,1.17
delika,0.98
delikatEs,3.37
delis,6.17
delis,6.17
del5k@s,1.54
del5k@,4.16
del5k@t,4.16
delikes@s,0.16
deliR,13.2
deli,13.52
delivR@s,1.94
delwajote,0.26
delyZ,2.53
demenaZm@,2.98
demenaZ9R,1.67
demenaZ2z,1.67
demele,0.38
demEl@,0.29
demagoZi,0.47
dem@Zez6,1.05
dem@Zaiz6,1.05
dem@tElm@,0.14
demaRkasj6,0.29
demaRS,5.69
demaRaZ,1.18
demaR9R,1.25
dem@bR9m@,0.14
dem@s,2.75
dem@,1.92
dem@t,1.92
dem@ti,1.04
demERdaR,0.16
demilitaRizasj6,0.14
deminaZ,0.69
demin9R,0.54
demisj6,7.6
demisjonER,0.32
demjyRZ,0.16
demobilize,0.21
demobilizasj6,0.22
demokRasi,13.13
demogRafi,0.16
demolis9R,0.23
demolis2z,0.23
demolisj6,1.55
dem6,61
demOn,61
demonoloZi,0.16
dem6stRasj6,7.61
dem6tpn2,0.26
demoRalizasj6,0.3
demyni,0.42
demyni,0.42
demistifikasj6,0.1
denegasj6,0.56
deni,0.84
deniS9R,0.5
deniS2z,0.5
denigR9m@,0.29
denominat9R,0.15
denome,2.67
den6sjasj6,0.88
denum@,1.34
denydasj6,0.18
deodoR@,1
de6toloZi,0.37
depo,13.2
depES,8.29
depanaZ,1.31
depan9R,1.86
depan2z,1.86
depaR,68.49
depaRt9m@,15.53
depaRt9m@tal,0.26
depasm@,0.55
dep@d@s,2.42
dep@,3.19
dep@s,7.11
defazaZ,0.16
depistaZ,0.76
depi,5.82
deplase,0.68
deplase,0.68
deplasm@,5.03
depleziR,1.29
deplEziR,1.29
deplij@,0.47
deplwam@,1.25
depORte,2.38
depORte,2.38
depORtasj6,1.58
depORt9m@,0.27
depoz,0.25
depozisj6,11.25
depotwaR,1.22
depuj,1.94
depujm@,0.17
depRave,1.07
depRave,1.07
depRavasj6,0.61
depResif,0.48
depREsif,0.48
depResj6,10.41
depREsyRizasj6,0.36
depRime,0.66
depRime,0.66
depRim,1.85
depyslaZ,0.41
depyte,10.4
depyte,10.4
deREgl9m@,1.29
deRasinm@,0.11
deRajm@,0.49
deREz6,0.36
deR@Ze,0.22
deR@Zm@,3.74
deRapaZ,0.89
deRate,0.26
deRate,0.26
deRatizasj6,0.27
deRizj6,1.27
deRive,0.65
deRive,0.65
deRivasj6,0.57
deRiv,2.81
deRiv9R,0.14
deRobad,0.21
deRogasj6,0.42
deRuje,0.39
deRulm@,0.82
deRut,1.03
deRutm@,0.28
dezekilibRe,0.2
dezekilibRe,0.2
dezekilibR,0.83
dezakOR,3.02
desakRalizasj6,0.2
dezaktivasj6,0.41
dezagRegasj6,0.1
dezagRem@,2.01
dezamORsaZ,0.18
dezapRobasj6,0.42
dezaRm9m@,1.04
dezaRwa,1.33
dezastR,12.82
dezav@taZ,0.52
dezakse,0.4
dezakse,0.4
dez@paRe,0.16
dez@paRe,0.16
dez@S@te,0.17
dez@S@te,0.17
dez@S@tm@,0.16
dez@gaZm@,0.14
des@sibilizasj6,0.32
dezER,27.66
dezERt9R,3.08
dezERsj6,1.09
dezEspeRe,2.03
dezEspeRe,2.03
dezEspwaR,10.62
dezeRite,0.41
dezeRite,0.41
dezabije,0.79
dezabijaZ,0.23
dezERbaZ,0.15
dezon9R,3.28
dezymanizasj6,0.15
dezymidifikasj6,0.1
dezidRatasj6,0.61
deziNasj6,0.49
dezilyzj6,1.08
dezilyzjOnm@,0.1
dez5kaRne,0.18
dez5kaRne,0.18
dez5divid8alizasj6,0.1
dez5fEkt@,0.82
dez5fEksj6,0.72
dez5fORmasj6,0.21
dez5sektizasj6,0.19
dez5tegRasj6,0.88
dez5teREsm@,0.33
dez5tOksikasj6,1.46
dez5vOltyR,0.32
deziR,45.35
dezist9m@,0.12
dezobeis@s,0.91
dezodoRiz@,0.45
dezolasj6,1.04
dezORdone,0.12
dezORdone,0.12
dezORdR,13.64
dezoRj@tasj6,0.43
destabilizasj6,0.18
dezynj6,0.2
deteRjoRasj6,0.68
detaSe,0.34
detaSe,0.34
detaS@,0.16
detaSm@,2.5
detaS9R,0.1
detaj,55.78
detaj@,0.14
detaRtRaZ,0.12
detEkt9R,8.05
detEksj6,1.89
deteksj6,1.89
det@d9R,0.48
det@t,5.47
det@t9R,0.67
det@sj6,6.98
det@tRis,0.67
dEtny,12.67
dEtny,12.67
detny,12.67
detny,12.67
detERZ@,1.25
detERminasj6,2.75
detERminizm,0.22
deteRe,0.4
deteRe,0.4
detonat9R,4.84
detonasj6,1.44
detuR,6.82
detuRaZ,0.14
detuRn9m@,2.6
detRakt9R,0.29
detRake,1.57
detRake,1.57
detR@p,0.1
detREs,8.7
detRim@,0.57
detRitys,1.16
detRwa,3.04
detRus9R,0.17
deval8asj6,0.14
devastasj6,0.44
devEn,0.33
devlOpm@,7.09
devlop9R,0.17
devERg6de,1.39
devERg6de,1.39
devERujaZ,0.28
devERs9m@,0.17
devERswaR,0.18
devj@s,0.18
devj@,0.21
devj@t,0.21
devjasj6,1.29
devoly,0.17
devoR9R,0.5
devoR2z,0.5
devo,0.89
devOt,0.89
devosj6,2.34
devum@,4.03
dim,0.44
dine,88.45
dinEt,0.59
dajkiRi,0.14
dab,0.17
daktilOskOpi,0.11
dada,1.9
dadE,0.34
dag,2.46
dagEReotip,0.1
day,0.19
d5,1.65
dajkiRi,0.41
dE,0.23
dal1,0.16
dal,13
dalmasj5,0.33
dalmasjEn,0.33
daltonj5,0.12
d@,0.81
damaZ,0.1
dama,0.42
dam,111.2
damje,0.47
dane,2.57
dane,2.57
danasj6,1.7
damwazo,16.03
damwazEl,0.6
dan,0.49
d@siG,1.15
d@di,2.87
d@Ze,80.61
dano,0.25
danwa,2.1
danwaz,2.1
d@s,51.23
d@s9R,23.05
d@s2z,23.05
dafne,0.13
daR,1.61
datasj6,0.2
datSa,1.74
dat,31.41
dat,0.95
dob,0.99
dof5,4.71
dofin,4.71
doRad,0.3
daja,4.13
des@tis,0.1
dil,8.76
dil9R,12.65
d9ka,0.26
dEk,0.22
dEkReSEndo,0.1
d9d@,3.73
d9gRe,21.3
d9OR,17.57
dElko,0.27
dElafR@sEska,0.34
dElta,6.59
dEltaplan,0.26
dEltoid,0.16
dEltoid,0.16
d9m5,50.4
d9m@d,64.64
d9m@dREs,0.78
d9m@d9R,0.78
d9m@d2z,0.78
d9m9Re,2.92
d9m9Re,2.92
d9m9R,13.34
d9mi,4.64
d9mibutEj,0.41
d9misERkl,0.12
d9midj2,0.47
d9midj2,0.16
d9miduzEn,1.34
d9mifinal,1.13
d9mif6,0.21
d2mifu,0.14
d9mifu,0.14
d9mifRER,2.7
d9mi9R,26.65
d9mi9R,0.28
d9miZuRne,1.65
d2mikilOmEtR,0.14
d2milj2,0.3
d9militR,0.67
d2milivR,0.12
d9milyn,1.03
d9mim9zyR,0.39
d2mimiljaR,0.87
d2mimilj6,3.08
d2mimwa,0.15
d9mimOR,0.26
d9mimORt,0.26
d9mimo,0.19
d2mipa,0.21
d9miplas,0.11
d2mipw5,0.14
d9mipORsj6,1.23
d2mis2g6d,0.13
d9misjEkl,0.17
d9mis9R,0.5
d9misomEj,0.25
d2mitEt,0.11
d9mitaRif,0.56
d9mit6,0.34
d9mitOn,0.34
d9mituR,19.27
d9miveRite,0.32
d2mivER,0.3
d9mivi,0.11
d9mi,4.64
d9mwazEl,16.03
d9nje,1.97
d@Re,1.86
d@site,1.5
d@,74.2
d@tEl,3.78
d@tlyR,0.11
d@tElyR,0.11
d@tje,1.74
d@tifRis,3.87
d@tist9Ri,0.16
d@tisj6,1.08
dERbi,0.39
dERS,0.83
dERmatOlOZi,0.23
dERm,0.52
dERmogRafi,0.14
dERnjER,77.22
dERnje,77.22
dERjER,9.95
dERik,2.04
dERviS,0.11
des@d@s,1.31
des@d@,3.45
des@d@t,3.45
des@t,11.59
deskRiptif,0.14
deskRipsj6,7.8
dizajn,1.54
dEsk,0.11
despeRado,0.27
despOt,1.01
despotizm,0.45
des5,7.29
desER,13.4
des5,29.6
desine,0.12
desinat9R,1.86
desinatRis,1.86
d9su,18.14
d9sudpla,0.2
dsudtabl,0.21
d9sy,54.77
dest5,53.03
destine,9.08
destinasj6,10.88
destitysj6,0.17
destRije,0.38
destRwaje,2.82
destRykt9R,0.94
destRyksj6,14.31
destRyktRis,0.94
dEt,26.13
d9j,12.24
deuseksmakina,0.16
d2teRonom,0.23
d2ma,0.14
d2pjEs,0.27
d2Ru,0.11
d9v@,4.2
d9v@tyR,0.48
d9vniR,3.38
d9v5,1.82
d9vinREs,0.15
d9vinEt,2.97
d2vin9R,0.15
d9vi,0.94
d9viz,5.54
d9vwaR,63.59
dev6,1.98
d9v6,1.98
dEksteRite,0.32
dEkstR,0.17
dEkstRoz,0.12
daRma,0.26
djEz,0.27
djEt,0.42
djetetik,0.12
djabEt,2.27
djabl,93.34
djabl9Ri,0.18
djablEs,1.12
djablot5,0.53
djabolik,0.47
djaklaz,0.14
djakR,0.94
djadEm,1.52
djagnostik,6.78
djagonal,0.28
djagRam,0.77
djalEkt,1.79
djalEktik,0.66
djalOg,16.71
djaliz,1.06
djam,0.43
djamEtR,1.81
djam@,20.56
dj@tR,0.41
djapaz6,0.5
djafRagm,1.32
djapo,1.78
djapozitiv,0.92
djaRe,3.38
djatRib,0.14
dikotomi,0.2
diko,0.77
dikte,2.25
diktafOn,0.42
diktat9R,2.53
diktatRis,2.53
diktatyR,3.86
diksj6,1.37
diksjonER,2.94
dikt6,2.83
djEm,0.58
djEsiRe,0.54
djezEl,1.71
dj2,903.41
difeRe,0.12
difeR@s,55.88
difeR@,2.68
difeR@sjEl,0.21
difamat9R,0.21
difamasj6,1.98
difamatRis,0.21
difikylte,15.74
difORmite,0.68
difyz9R,0.19
difyzj6,2.55
diZEst,0.23
diZEstif,0.68
diZEstj6,1.48
diZitalin,0.21
diNite,14.61
dig,1.85
dikta,0.12
dilatasj6,0.94
dilEm,2.24
dilEt@t,0.91
diliZ@s,3.49
dil8@,0.21
dim@S,63.98
dim@sj6,9.62
diminytif,0.96
diminysj6,1.03
dinaR,1.74
d5d,9.32
d5d6,1.73
d5dOno,0.17
d5dono,0.17
din,1.24
d5go,0.95
dinozoR,4.46
djosEz,0.44
djoRama,0.15
diOksin,0.14
djOksin,0.14
djOksid,0.56
difteRi,0.26
diplome,1.81
diplome,1.81
diplom,17.27
diplomat,3.75
diplomasi,1.8
diR,53.88
diREkt,16.34
diREkt9R,64.71
diREkt9RadZw5,0.14
diREksj6,45.06
diREktiv,3.43
diREktwaR,0.17
diREktRis,64.71
diRam,0.43
diRiZabl,0.62
diRiZ@,6.18
diRiZ@t,6.18
diRlo,0.4
diskZokE,0.18
disERn9m@,0.9
disiplin,12.02
diskobOl,0.24
diskORd,1.41
disko,1.81
diskotEk,1.32
diskunt,0.39
diskuR,42.75
diskRedi,0.11
diskResj6,4.59
diskRiminasj6,1.6
diskysj6,23.58
diz9R,0.53
diz2z,0.53
disf6ksjOnm@,0.44
disgRas,1.76
disZ6kt9R,1.45
dislokasj6,0.16
dispaRisj6,16.33
dispaRy,10.07
dispaRy,10.07
dispatSiG,0.12
disp@sER,1.76
disp@s,1.11
dispERsj6,0.93
disponibilite,1.23
dispozitif,5.38
dispozisj6,14.99
dispRopORsj6,0.27
dispyt,16.54
diskalifikasj6,0.15
disk,33.61
diskEt,2.48
diseksj6,0.88
dis@sj6,0.47
disERtasj6,1.5
disid@s,0.28
disid@,0.88
disid@t,0.88
disimylasj6,1.47
disosjasj6,0.32
disolysj6,0.8
disOlv@,0.41
dison@s,0.42
dis8azj6,0.29
disimetRi,0.14
dist@s,31.56
distilRi,0.98
dist5ksj6,2.86
distORsj6,1.05
distRaksj6,3.98
distRE,0.52
distRibyt9R,7.88
distRibysj6,4.77
distRibytRis,7.88
distRikt,6.14
di,7.27
djyRetik,0.2
diva,4.16
divagasj6,0.53
div@,4.92
divERZ@s,1.19
divERsifikasj6,0.14
divERsj6,4.33
divERsite,1.02
divERtism@,4.21
divid@d,0.57
divinasj6,0.56
divinite,2.53
divizj6,13.07
divizjonER,2.25
divORse,2.37
divORse,2.37
divORs,23.23
divylgasj6,0.33
diksi,1.4
diksil@d,0.14
diz5,0.14
dizEn,11.08
dZElaba,0.3
dZiad,0.44
dZin,0.36
do,16.66
dONa,2.44
dobERman,1.03
dOk,4.04
dosilite,0.14
dOk,3.1
dok9R,0.9
dokER,0.9
dOkt9R,233.86
dOktoRa,4.07
dOktoREs,233.86
dOktRin,1.81
dokym@,24.86
dokym@tER,4.88
dokym@tasj6,1.44
dodo,7.53
dOZ,0.53
dOg9R,0.14
dOgmatizm,0.1
dOgm,0.63
dOg,0.14
dwa,85.69
dwate,1
dwa,0.25
doZo,0.93
dOl,0.34
dole@s,0.46
dolaR,134.1
dolomi,0.14
d6,0.39
domEn,21.57
domEstisite,0.18
domisil,11.69
domin@s,0.14
domin@,0.11
dominat9R,0.38
dominasj6,2.42
dominatRis,0.38
dominik5,0.58
dominikEn,0.58
dominjOn,0.34
dominj6,0.34
domino,1.35
domaZ,65.59
d6pt9R,2.18
d6pt2z,2.18
d6,43.78
dona,0.5
donat9R,0.89
donasj6,1.89
donatRis,0.89
d6d6,0.23
d6Z6,3.14
done,1.32
done,20.92
dOn,25.03
don9R,5.87
don2z,5.87
d6zEl,0.48
dopaZ,0.1
dopamin,1.1
doRe,0.36
doRad,0.62
dORm@,0.21
dORm9R,1.21
dORm2z,1.21
dORtwaR,5.29
dORyR,0.22
do,100.34
dozaZ,1.89
doz,18.44
doz9R,0.19
dosaR,0.16
dosje,78.91
dOt,4.73
dotasj6,0.12
dwan,6.12
dwanje,2
duble,0.71
dublaZ,0.43
dubl,19.32
dubl2sis,0.14
duble,0.18
dublEt,0.14
dubl6,0.22
dublyR,3.84
dus9R,16.87
duS,36.06
dudu,0.58
dudun,0.92
duj,3.67
dul9R,75.89
duma,0.34
dut,108.18
duv,0.53
du,6.54
duzEn,12.89
dwaj5,3.31
dwajEn,3.31
dRolRi,0.14
dRolEs,0.21
dRakm,1.3
dRag,0.73
dRaZe,1.34
dRagaZ,0.15
dRag6,13.98
dRagOn,13.98
dRagOnje,0.1
dRag,2.01
dRag9R,0.7
dRag2z,0.7
dR5,1.11
dREnaZ,0.41
dRakaR,0.25
dRamatizasj6,0.17
dRamatyRZi,0.26
dRam,14.87
dRa,19.22
dRape,0.11
dRapo,19.69
dREdlOk,0.11
dR2l5,0.43
dREsaZ,0.58
dREs9R,0.86
dREs2z,0.86
dResiG,0.28
dREfyzaR,0.27
dRibl,0.69
dRij,0.11
dR5k,0.92
dRis,0.16
dRajv,1.45
dRajvin,0.94
dRajv9R,0.31
dRiv,1.45
dRoge,6.35
dRoge,6.35
dROg,58.76
dROgRi,0.31
dRwa,207.62
dRwat,58.7
dRwatje,0.35
dRwatyR,1.33
dRomadER,0.44
dRon,1.79
dROp,1.11
dRozofil,0.1
dR9gstOR,1.71
dR8id,1.18
dR9mlin,0.11
dR9m9R,0.17
dRijad,0.16
d8alite,0.33
dyk,12.4
dyka,1
dutSe,2.21
dySEs,12.4
dyk6,6.86
d8El,7.54
dylsine,0.42
dyn,3.96
d8o,2.58
d8odenOm,0.17
dyp,1.01
dyp,1.01
dypRi,0.43
dyplEks,0.41
dyplikat9R,0.23
dyplikasj6,0.19
dyplisite,0.3
dyR,20.68
dyRe,6.86
dyR,3.69
dyRte,1.56
dyRj@,2.21
dyRit,0.5
dyvE,1.7
dik,0.16
dinamik,1.23
dinamizm,0.54
dinamit,8.12
dinamo,0.2
dinasti,2.31
dis@tRi,0.8
disf6ksjOnm@,0.77
dislEksi,0.12
distimi,0.1
2,60.91
imEjl,6.47
o,305.74
odvi,3.17
ofORt,0.3
ekimoz,0.91
eklezjastik,0.25
Ekstazi,3.85
Ektoplasm,0.71
Egzema,0.64
efasm@,0.36
efas9R,0.1
efEktif,2.63
ef5di,0.19
efERves@s,0.4
efERvEs@s,0.4
efE,116.75
ef9j2z,0.17
efikasite,3.36
efiZi,1.6
ef6dR9m@,1.83
efOR,42.7
efRaksj6,7.76
efRE,0.13
efRwa,2.83
efR6te,1.65
efR6te,1.65
efR6tRi,0.46
efyzj6,1.73
ego,4.16
Elf,3.26
elips,0.44
imEl,0.65
@byS,0.24
@bEtm@,0.69
@balaZ,4.6
@bal9R,0.15
@bal2z,0.15
@baRkadER,1.13
@baRkasj6,0.8
@baRde,0.23
@baRgo,0.75
@baRk9m@,4.03
@baRa,5.32
@boS,2.86
@bomm@,0.68
@bom9R,0.51
@bom2z,0.51
@blEm,1.14
@boli,1.05
@b6pw5,0.18
@buSyR,0.69
@buRZwaze,0.1
@bu,0.2
@butEjaZ,3.93
@bR@Sm@,0.45
@bRazm@,0.28
@bRasad,0.61
@bRas,3.92
@bRas9R,0.12
@bRas2z,0.12
@bRazyR,0.1
@bREjaZ,0.98
@bRuj,7.99
@bRuj9R,0.17
@bRuj2z,0.17
@bR1,0.68
@bRij6,0.96
@byskad,5.04
@byske,0.58
im9RdZansi,0.25
@menaZm@,0.25
em@tal,0.15
@mERd,6.15
@mERd9m@,0.84
@mERd9R,4.96
@mERd2z,4.96
@pESm@,1.25
@pafe,0.5
@paktaZ,0.14
@pati,0.63
@pomyR,0.1
@pR9R,25.55
@faz,0.22
@fizEm,0.31
@piR,19.47
@platR,0.15
@plasm@,6.9
@plEt,0.57
@plwa,30.94
@plwaje,30.8
@plwaje,30.8
@plwaj9R,4.01
@pwaNad,0.16
@pwaN,0.17
@pwazOnm@,1.85
@pwazon9R,0.99
@pwazon2z,0.99
@pORte,0.61
@pORte,0.61
@pORt9m@,0.97
@pote,0.67
@pR5t,42.06
@pRese,0.16
@pRese,0.16
@pREsm@,0.46
@pRiz,3.08
@pRizOnm@,1.8
@pR1,3.66
@byt,0.32
@ka,1.44
@d9OR,0.36
@tEt,0.44
@sefalit,0.48
@sefalogRam,0.58
@kadRe,0.15
@kadR9m@,0.64
@kadR9R,0.16
@kagule,0.14
@kEs,0.1
@kEsm@,0.51
@kEs9R,0.69
@ka,0.4
@s5t,5.3
@s@,2.44
@s@swaR,0.14
@SER,6.67
@SeRis9R,0.29
@SeRis2z,0.29
@SEnm@,1.22
@S@tm@,1.53
@S@tREs,1.22
@S@t9R,1.22
@S9vEtR9m@,0.11
@klav,0.21
@klo,2.95
@klym,0.82
@kOS,0.26
@kolyR,0.17
@k6bR,0.71
@k6bR9m@,0.23
@kORnE,0.15
@kuRaZm@,2.18
@kR,6.81
@kRije,0.45
@kylad,0.33
@kyl9R,0.54
@siklopedi,1.99
@digm@,0.11
@div,0.87
@dOkaRdit,0.14
@dOktRinm@,0.13
@dORfin,1.33
@doskOp,0.15
@doskopi,0.25
@dosm@,0.26
@dRwa,218.24
@d8i,0.4
@dyR@s,1.72
@dyRsism@,0.4
@f@s6,0.1
@f@s,33.01
@f@tm@,0.25
@f@tijaZ,1.47
@f@,735.59
@f@Robo,0.17
@fER,88.86
@fERm9m@,0.2
@filad,0.16
@fle,0.24
@fle,0.24
@flyR,2.19
@fwaRe,39.56
@fwaRe,39.56
@fuRSyR,0.1
@gaZe,1.56
@gaZm@,12.12
@Z@s,0.72
@ZlyR,0.46
@Z5,11.25
@gum@,0.55
@gulv@,0.1
@guRdism@,0.53
@gRE,3.35
@gR9naZ,0.83
@g2lad,0.97
@Zol9R,0.19
@Zol2z,0.19
@Z@be,0.15
@Z2,4.67
@Zoliv9R,0.59
@Zum@,0.14
@lEvm@,9.51
@lymin9R,0.4
@lyminyR,0.11
@nEZm@,0.1
Enmi,92.37
Enmi,92.37
@n8i,76.64
@kEt,57.98
@kEt9R,4.06
@kEt2z,4.06
@kEtRis,4.06
@kikin9R,0.33
@kikin2z,0.33
@Rolm@,0.25
@RaZe,0.79
@RaZe,0.79
@RZistR9m@,14.79
@RZistR9R,1
@RZistR2z,1
@RiSism@,0.2
@Robe,0.29
@sEN@,3.94
@sEN@t,3.94
@sENm@,4.27
@sEN,3.59
@selyR,0.14
@s@bl,31.87
@tete,0.73
@tete,0.73
@tEtm@,1.27
@taj,1.93
@tam,0.11
@t@dm@,1.13
@t@d9R,0.28
@t@t,2.82
@tERm@,27.33
@tuzjasm,7.09
@tje,3.76
@tite,3.08
@tomoloZi,0.19
@tonwaR,0.83
@tORs,1.63
@tuRaZ,3
@tuRlup,0.94
@tuRlupEt,0.17
@tRakt,0.27
@tRe,48.08
@tREnm@,20.31
@tREn9R,8.69
@tREn2z,8.69
@tRakt,1.61
@tREd,0.54
@tRaj,4.96
@tR5,3.82
@tR@,0.17
@tRav,1.17
@tR9d2,0.34
@tR9d2gER,0.1
@tR2baj9R,0.14
@tR9kot,0.41
@tR9Sa,0.21
@tR9k8is,0.22
@tR9Z@,0.14
@tR9Z@b,0.8
@tR9la,0.31
@tR9mEt9R,0.92
@tR9mEt2z,0.92
@tR9miz,0.16
@tR9po,9.75
@tR9p6,0.13
@tR9pozaZ,0.11
@tR9pR9n9R,4.88
@tR9pR9n2z,4.88
@tR9pRiz,28.36
@tR9tj5,18.92
@tR9vy,3.28
@tRopi,0.19
@tyR,0.14
@vais9R,3.64
@vlOp,13.23
@vlOpm@,0.16
@vERgyR,1.66
@vER,15.07
@vi,213.96
@vj2z,0.52
@vj2,0.52
@viROnm@,10.19
@viR6,6.25
@vutm@,0.71
@vwa,4.46
@vOl,2.5
@vole,0.88
@vwaje,5.35
@vwaje,5.35
@vwaj9R,0.21
@zim,2
Epsil6,0.47
ERmit,2.28
ER@s,0.54
ER9R,124.15
ER,0.45
ERzats,0.21
EsbRuf,0.2
Eskabo,0.69
EskadR,1.54
EskadRij,2.1
EskadR6,4.68
Eskalad,3.37
EskalatOR,0.5
Eskal,2.32
Eskalje,32.29
EskalOp,1.13
Esk@pEt,0.26
Eskapad,1.83
Eskap,0.19
EskaRsEl,0.17
EskaRgo,8.07
EskaRmuS,0.41
EskaRp5,0.77
EskaR,0.23
esj@,0.62
Eskl@dR,0.37
EsklavaZ,7.14
Esklav,37.52
EskogRif,0.16
Esk6t,0.17
EskORt,7.28
EskORt9R,0.32
Esko,0.14
Eskwad,1.46
EskRim,1.5
EskRim9R,0.38
EskRim2z,0.38
EskRo,9.27
EskROkRi,3.2
Eskydo,3.03
EspEs,116.51
EspeR@s,6.42
Espast@,1.63
Espasm@,0.1
Espad6,0.8
EspadRij,0.26
EspaNOl,18.43
EspaNOl,18.43
EspeR@to,0.22
Espj6,27.57
EspjonaZ,3.32
EspjOn,27.57
EspijOn,27.57
Espjonit,0.14
Esplanad,0.64
EspwaR,64.22
EspRi,155.82
Eskif,0.29
Eskimo,1.89
EskiR,0.31
Eskis,1.06
Eskiv,1.11
esE,28.78
es5,0.97
Es5,0.97
esEjaZ,1.84
es@s,33.24
es@sjEl,11.64
Esj2,0.28
Esj2,0.1
esOR,0.7
esoRaZ,0.11
esoR2z,0.36
esufl9m@,0.19
Es8i,0.25
Es8iglas,1
Es8im5,0.23
Es8itu,0.11
est,81.74
EstabliSmEnt,0.26
Estakad,0.14
EstafEt,0.33
